0.000000000000000000e+00,0.000000000000000000e+00,1.987323888559900054e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.986997009256047830e+00
0.000000000000000000e+00,2.000000000000000000e+00,1.980927642156770530e+00
0.000000000000000000e+00,3.000000000000000000e+00,1.972106485965431810e+00
0.000000000000000000e+00,4.000000000000000000e+00,1.955050424198584880e+00
0.000000000000000000e+00,5.000000000000000000e+00,1.944064927992028791e+00
0.000000000000000000e+00,6.000000000000000000e+00,1.941740166975132187e+00
0.000000000000000000e+00,7.000000000000000000e+00,1.928721467230734898e+00
0.000000000000000000e+00,8.000000000000000000e+00,1.920243063362405245e+00
0.000000000000000000e+00,9.000000000000000000e+00,1.916219442819342644e+00
0.000000000000000000e+00,1.000000000000000000e+01,1.911451275900305946e+00
0.000000000000000000e+00,1.100000000000000000e+01,1.904257478359073108e+00
0.000000000000000000e+00,1.200000000000000000e+01,1.898619097510057419e+00
0.000000000000000000e+00,1.300000000000000000e+01,1.893116561385746355e+00
0.000000000000000000e+00,1.400000000000000000e+01,1.884962827023000109e+00
0.000000000000000000e+00,1.500000000000000000e+01,1.881906706352846959e+00
0.000000000000000000e+00,1.600000000000000000e+01,1.872018051675672812e+00
0.000000000000000000e+00,1.700000000000000000e+01,1.863836811058471765e+00
0.000000000000000000e+00,1.800000000000000000e+01,1.852635098890869969e+00
0.000000000000000000e+00,1.900000000000000000e+01,1.853751106906736945e+00
0.000000000000000000e+00,2.000000000000000000e+01,1.847218671953937186e+00
0.000000000000000000e+00,2.100000000000000000e+01,1.834638149176091915e+00
0.000000000000000000e+00,2.200000000000000000e+01,1.822967825417942667e+00
0.000000000000000000e+00,2.300000000000000000e+01,1.820315561466280485e+00
0.000000000000000000e+00,2.400000000000000000e+01,1.814182307830328744e+00
0.000000000000000000e+00,2.500000000000000000e+01,1.807503916227871876e+00
0.000000000000000000e+00,2.600000000000000000e+01,1.804404006114115555e+00
0.000000000000000000e+00,2.700000000000000000e+01,1.802361489198225808e+00
0.000000000000000000e+00,2.800000000000000000e+01,1.796050931537129358e+00
0.000000000000000000e+00,2.900000000000000000e+01,1.785768687491092077e+00
0.000000000000000000e+00,3.000000000000000000e+01,1.779103722971062451e+00
0.000000000000000000e+00,3.100000000000000000e+01,1.773217037826195552e+00
0.000000000000000000e+00,3.200000000000000000e+01,1.765398609702820254e+00
0.000000000000000000e+00,3.300000000000000000e+01,1.761663405040420516e+00
0.000000000000000000e+00,3.400000000000000000e+01,1.760685660596519542e+00
0.000000000000000000e+00,3.500000000000000000e+01,1.759897708722384824e+00
0.000000000000000000e+00,3.600000000000000000e+01,1.760260286553738451e+00
0.000000000000000000e+00,3.700000000000000000e+01,1.752716348337406638e+00
0.000000000000000000e+00,3.800000000000000000e+01,1.749991612009800024e+00
0.000000000000000000e+00,3.900000000000000000e+01,1.749405844332233118e+00
0.000000000000000000e+00,4.000000000000000000e+01,1.739057138557893012e+00
0.000000000000000000e+00,4.100000000000000000e+01,1.734026262170958788e+00
0.000000000000000000e+00,4.200000000000000000e+01,1.725724728813144537e+00
0.000000000000000000e+00,4.300000000000000000e+01,1.723160648941299167e+00
0.000000000000000000e+00,4.400000000000000000e+01,1.717946826614757949e+00
0.000000000000000000e+00,4.500000000000000000e+01,1.715627769873039776e+00
0.000000000000000000e+00,4.600000000000000000e+01,1.718054442298542650e+00
0.000000000000000000e+00,4.700000000000000000e+01,1.718258946821451305e+00
0.000000000000000000e+00,4.800000000000000000e+01,1.718500349965769614e+00
0.000000000000000000e+00,4.900000000000000000e+01,1.712497715066037429e+00
1.000000000000000000e+00,0.000000000000000000e+00,2.033003879203086672e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.029724745441110922e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.027823245322855961e+00
1.000000000000000000e+00,3.000000000000000000e+00,2.020954115435322773e+00
1.000000000000000000e+00,4.000000000000000000e+00,2.007987962702319606e+00
1.000000000000000000e+00,5.000000000000000000e+00,2.001154509176808372e+00
1.000000000000000000e+00,6.000000000000000000e+00,1.996888396646642194e+00
1.000000000000000000e+00,7.000000000000000000e+00,1.987630669614195877e+00
1.000000000000000000e+00,8.000000000000000000e+00,1.978703466354516438e+00
1.000000000000000000e+00,9.000000000000000000e+00,1.971314443497748314e+00
1.000000000000000000e+00,1.000000000000000000e+01,1.964915321676127480e+00
1.000000000000000000e+00,1.100000000000000000e+01,1.957545641519657709e+00
1.000000000000000000e+00,1.200000000000000000e+01,1.944621973844444573e+00
1.000000000000000000e+00,1.300000000000000000e+01,1.937140335417748549e+00
1.000000000000000000e+00,1.400000000000000000e+01,1.933254177576004595e+00
1.000000000000000000e+00,1.500000000000000000e+01,1.925429020657684731e+00
1.000000000000000000e+00,1.600000000000000000e+01,1.911945461350430753e+00
1.000000000000000000e+00,1.700000000000000000e+01,1.900151582895839741e+00
1.000000000000000000e+00,1.800000000000000000e+01,1.896122740432031106e+00
1.000000000000000000e+00,1.900000000000000000e+01,1.897575857903305740e+00
1.000000000000000000e+00,2.000000000000000000e+01,1.893683143542103986e+00
1.000000000000000000e+00,2.100000000000000000e+01,1.892158463131996315e+00
1.000000000000000000e+00,2.200000000000000000e+01,1.888175785212173663e+00
1.000000000000000000e+00,2.300000000000000000e+01,1.876274493667794419e+00
1.000000000000000000e+00,2.400000000000000000e+01,1.863424166088107015e+00
1.000000000000000000e+00,2.500000000000000000e+01,1.853491538843480946e+00
1.000000000000000000e+00,2.600000000000000000e+01,1.852902825604308301e+00
1.000000000000000000e+00,2.700000000000000000e+01,1.849231743661597704e+00
1.000000000000000000e+00,2.800000000000000000e+01,1.844670357096097391e+00
1.000000000000000000e+00,2.900000000000000000e+01,1.832292947923296333e+00
1.000000000000000000e+00,3.000000000000000000e+01,1.816625908391330757e+00
1.000000000000000000e+00,3.100000000000000000e+01,1.804630972798780597e+00
1.000000000000000000e+00,3.200000000000000000e+01,1.800190347938425806e+00
1.000000000000000000e+00,3.300000000000000000e+01,1.798278243799933174e+00
1.000000000000000000e+00,3.400000000000000000e+01,1.796303381062318127e+00
1.000000000000000000e+00,3.500000000000000000e+01,1.792148897197743285e+00
1.000000000000000000e+00,3.600000000000000000e+01,1.782314422807720344e+00
1.000000000000000000e+00,3.700000000000000000e+01,1.779705030186204295e+00
1.000000000000000000e+00,3.800000000000000000e+01,1.770297016564459591e+00
1.000000000000000000e+00,3.900000000000000000e+01,1.766422609251303566e+00
1.000000000000000000e+00,4.000000000000000000e+01,1.761300033046934610e+00
1.000000000000000000e+00,4.100000000000000000e+01,1.756744739647334574e+00
1.000000000000000000e+00,4.200000000000000000e+01,1.754158679848503377e+00
1.000000000000000000e+00,4.300000000000000000e+01,1.754847450078789617e+00
1.000000000000000000e+00,4.400000000000000000e+01,1.755199472665414095e+00
1.000000000000000000e+00,4.500000000000000000e+01,1.755782324531562244e+00
1.000000000000000000e+00,4.600000000000000000e+01,1.749461407315223038e+00
1.000000000000000000e+00,4.700000000000000000e+01,1.743281011734211461e+00
1.000000000000000000e+00,4.800000000000000000e+01,1.736969457556259533e+00
1.000000000000000000e+00,4.900000000000000000e+01,1.726905570685655311e+00
2.000000000000000000e+00,0.000000000000000000e+00,2.090609637255167907e+00
2.000000000000000000e+00,1.000000000000000000e+00,2.084743026449416003e+00
2.000000000000000000e+00,2.000000000000000000e+00,2.077542856351969114e+00
2.000000000000000000e+00,3.000000000000000000e+00,2.074166888880381254e+00
2.000000000000000000e+00,4.000000000000000000e+00,2.069660532397521902e+00
2.000000000000000000e+00,5.000000000000000000e+00,2.059010823234909804e+00
2.000000000000000000e+00,6.000000000000000000e+00,2.049918700595076970e+00
2.000000000000000000e+00,7.000000000000000000e+00,2.040556680974222381e+00
2.000000000000000000e+00,8.000000000000000000e+00,2.038078390240241511e+00
2.000000000000000000e+00,9.000000000000000000e+00,2.036567281011080865e+00
2.000000000000000000e+00,1.000000000000000000e+01,2.024100208208118978e+00
2.000000000000000000e+00,1.100000000000000000e+01,2.007758404208288106e+00
2.000000000000000000e+00,1.200000000000000000e+01,2.001064364542234575e+00
2.000000000000000000e+00,1.300000000000000000e+01,1.986694434171104362e+00
2.000000000000000000e+00,1.400000000000000000e+01,1.982923695692726751e+00
2.000000000000000000e+00,1.500000000000000000e+01,1.978154104143015291e+00
2.000000000000000000e+00,1.600000000000000000e+01,1.969930122123821459e+00
2.000000000000000000e+00,1.700000000000000000e+01,1.962869038854590853e+00
2.000000000000000000e+00,1.800000000000000000e+01,1.953925637597971887e+00
2.000000000000000000e+00,1.900000000000000000e+01,1.942830965097853690e+00
2.000000000000000000e+00,2.000000000000000000e+01,1.933066639061177705e+00
2.000000000000000000e+00,2.100000000000000000e+01,1.926489164276267818e+00
