0.000000000000000000e+00,0.000000000000000000e+00,4.378218436860365492e-01
0.000000000000000000e+00,1.000000000000000000e+00,4.328329100846342037e-01
0.000000000000000000e+00,2.000000000000000000e+00,4.319861318102213854e-01
0.000000000000000000e+00,3.000000000000000000e+00,4.426354146386545230e-01
0.000000000000000000e+00,4.000000000000000000e+00,4.382058133546700152e-01
0.000000000000000000e+00,5.000000000000000000e+00,4.415004347812444552e-01
0.000000000000000000e+00,6.000000000000000000e+00,4.347267273972392210e-01
0.000000000000000000e+00,7.000000000000000000e+00,4.301869395388714934e-01
0.000000000000000000e+00,8.000000000000000000e+00,4.241581410151749609e-01
0.000000000000000000e+00,9.000000000000000000e+00,4.199482720766831712e-01
0.000000000000000000e+00,1.000000000000000000e+01,4.191014670248535134e-01
0.000000000000000000e+00,1.100000000000000000e+01,4.261895287643094332e-01
0.000000000000000000e+00,1.200000000000000000e+01,4.151816194986420183e-01
0.000000000000000000e+00,1.300000000000000000e+01,4.195121238857296708e-01
0.000000000000000000e+00,1.400000000000000000e+01,4.107443393608445348e-01
0.000000000000000000e+00,1.500000000000000000e+01,4.035546624278559258e-01
0.000000000000000000e+00,1.600000000000000000e+01,4.119298865426951894e-01
0.000000000000000000e+00,1.700000000000000000e+01,4.044268464742638569e-01
0.000000000000000000e+00,1.800000000000000000e+01,4.064835447424949844e-01
0.000000000000000000e+00,1.900000000000000000e+01,4.047309283096232613e-01
0.000000000000000000e+00,2.000000000000000000e+01,4.049766246293971528e-01
0.000000000000000000e+00,2.100000000000000000e+01,4.028307590827062690e-01
0.000000000000000000e+00,2.200000000000000000e+01,4.024622980582814313e-01
0.000000000000000000e+00,2.300000000000000000e+01,4.003424720372396606e-01
0.000000000000000000e+00,2.400000000000000000e+01,4.038565803920576847e-01
0.000000000000000000e+00,2.500000000000000000e+01,4.010686614742277611e-01
0.000000000000000000e+00,2.600000000000000000e+01,3.979299796951557000e-01
0.000000000000000000e+00,2.700000000000000000e+01,4.016250701951873947e-01
0.000000000000000000e+00,2.800000000000000000e+01,3.994409003767688815e-01
0.000000000000000000e+00,2.900000000000000000e+01,3.881941474016973870e-01
0.000000000000000000e+00,3.000000000000000000e+01,3.936161371063230940e-01
0.000000000000000000e+00,3.100000000000000000e+01,3.925506983585181353e-01
0.000000000000000000e+00,3.200000000000000000e+01,3.955063585669361670e-01
0.000000000000000000e+00,3.300000000000000000e+01,3.991788098110953809e-01
0.000000000000000000e+00,3.400000000000000000e+01,4.011114164379772085e-01
0.000000000000000000e+00,3.500000000000000000e+01,3.987879602755947106e-01
0.000000000000000000e+00,3.600000000000000000e+01,3.968297745152242206e-01
0.000000000000000000e+00,3.700000000000000000e+01,3.985538434612149739e-01
0.000000000000000000e+00,3.800000000000000000e+01,4.135813189253247923e-01
0.000000000000000000e+00,3.900000000000000000e+01,4.086151400638605158e-01
0.000000000000000000e+00,4.000000000000000000e+01,4.083537178333438988e-01
