0.000000000000000000e+00,0.000000000000000000e+00,5.150821174057997887e-01
1.000000000000000000e+00,0.000000000000000000e+00,2.961677362059031426e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.669670243087278516e-01
3.000000000000000000e+00,0.000000000000000000e+00,4.013876533517290457e-01
4.000000000000000000e+00,0.000000000000000000e+00,4.082024612203350444e-01
5.000000000000000000e+00,0.000000000000000000e+00,4.393291027785256042e-01
6.000000000000000000e+00,0.000000000000000000e+00,4.631851937245413664e-01
7.000000000000000000e+00,0.000000000000000000e+00,4.700507268485522028e-01
8.000000000000000000e+00,0.000000000000000000e+00,4.759000119791549355e-01
9.000000000000000000e+00,0.000000000000000000e+00,4.736200361520052637e-01
1.000000000000000000e+01,0.000000000000000000e+00,4.713321488375996071e-01
1.100000000000000000e+01,0.000000000000000000e+00,4.686572022979512697e-01
1.200000000000000000e+01,0.000000000000000000e+00,4.700614751533472302e-01
1.300000000000000000e+01,0.000000000000000000e+00,4.661425020732457569e-01
1.400000000000000000e+01,0.000000000000000000e+00,4.521565985863805204e-01
1.500000000000000000e+01,0.000000000000000000e+00,4.547907423260339477e-01
1.600000000000000000e+01,0.000000000000000000e+00,4.461990502059382524e-01
1.700000000000000000e+01,0.000000000000000000e+00,4.495459889390676089e-01
1.800000000000000000e+01,0.000000000000000000e+00,4.470610154951024096e-01
1.900000000000000000e+01,0.000000000000000000e+00,4.484904834348857894e-01
0.000000000000000000e+00,1.000000000000000000e+00,5.132331818849338312e-01
1.000000000000000000e+00,1.000000000000000000e+00,2.931363897931738571e-01
2.000000000000000000e+00,1.000000000000000000e+00,3.676505204470170152e-01
3.000000000000000000e+00,1.000000000000000000e+00,3.954776068101105158e-01
4.000000000000000000e+00,1.000000000000000000e+00,4.121998393919035220e-01
5.000000000000000000e+00,1.000000000000000000e+00,4.497428886121881408e-01
6.000000000000000000e+00,1.000000000000000000e+00,4.578581173191657583e-01
7.000000000000000000e+00,1.000000000000000000e+00,4.640277027723487824e-01
8.000000000000000000e+00,1.000000000000000000e+00,4.795501579310555984e-01
9.000000000000000000e+00,1.000000000000000000e+00,4.840412704674978417e-01
1.000000000000000000e+01,1.000000000000000000e+00,4.771531445995876308e-01
1.100000000000000000e+01,1.000000000000000000e+00,4.764082187361515786e-01
1.200000000000000000e+01,1.000000000000000000e+00,4.799021832036872715e-01
1.300000000000000000e+01,1.000000000000000000e+00,4.730964732515928750e-01
1.400000000000000000e+01,1.000000000000000000e+00,4.659339209569116069e-01
1.500000000000000000e+01,1.000000000000000000e+00,4.560346533091966803e-01
1.600000000000000000e+01,1.000000000000000000e+00,4.521052275531597386e-01
1.700000000000000000e+01,1.000000000000000000e+00,4.487331505921537400e-01
1.800000000000000000e+01,1.000000000000000000e+00,4.475950462608068725e-01
1.900000000000000000e+01,1.000000000000000000e+00,4.464507982494878013e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.157143290450441064e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.910643867123062778e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.648245474423723045e-01
3.000000000000000000e+00,2.000000000000000000e+00,3.917403166282772409e-01
4.000000000000000000e+00,2.000000000000000000e+00,4.199318466316211973e-01
5.000000000000000000e+00,2.000000000000000000e+00,4.533968445856682017e-01
6.000000000000000000e+00,2.000000000000000000e+00,4.605116279077894892e-01
7.000000000000000000e+00,2.000000000000000000e+00,4.667502088816715133e-01
8.000000000000000000e+00,2.000000000000000000e+00,4.842385861438415762e-01
9.000000000000000000e+00,2.000000000000000000e+00,4.858708966307606070e-01
1.000000000000000000e+01,2.000000000000000000e+00,4.809517338559446964e-01
1.100000000000000000e+01,2.000000000000000000e+00,4.832565978048102284e-01
1.200000000000000000e+01,2.000000000000000000e+00,4.803971929673799268e-01
1.300000000000000000e+01,2.000000000000000000e+00,4.754917963891949206e-01
1.400000000000000000e+01,2.000000000000000000e+00,4.727682382892151591e-01
1.500000000000000000e+01,2.000000000000000000e+00,4.739276642335698009e-01
1.600000000000000000e+01,2.000000000000000000e+00,4.699717072313943644e-01
