5.644077739184891751e-01
5.664902971628330564e-01
5.652832671754923766e-01
5.583863827837117766e-01
5.571520797427622629e-01
5.596420700032883611e-01
5.664650816562615265e-01
5.656652236420171009e-01
5.603317679716665056e-01
5.619697608151934531e-01
5.661722203315852076e-01
5.674135048755065691e-01
5.700909108682802318e-01
5.705226045622455722e-01
5.695272363582906117e-01
5.677061015006926725e-01
5.678273389708187180e-01
5.706825334587867227e-01
5.677082252203583534e-01
5.626114280611145269e-01
5.637674836885550045e-01
5.617347301444045593e-01
5.692775611954905557e-01
5.674675312392574167e-01
5.676673702673816768e-01
5.642809241117523467e-01
5.609154729490499758e-01
5.579714627732452747e-01
5.586483021613689592e-01
5.533094467527860383e-01
5.615385249299331694e-01
5.576620930504223583e-01
5.537350346177557503e-01
5.546285396498918940e-01
5.545716288674006345e-01
5.522406067330204449e-01
5.500552209201167164e-01
5.496417821537388226e-01
5.497863032428494945e-01
5.461353843418180753e-01
5.501079822417273002e-01
5.494698055678267634e-01
5.530824793111468463e-01
5.453183344715459846e-01
5.413831413456644537e-01
5.401367924435488410e-01
5.456228995238170398e-01
5.396500891806410571e-01
5.372474835308375107e-01
5.383620829530201268e-01
5.388387912777237165e-01
5.413954895567026915e-01
5.407460603098163121e-01
5.407248360045221469e-01
5.478874645566798041e-01
5.386299691090969954e-01
5.442313901511042218e-01
5.416081510768567808e-01
5.425955034335174787e-01
5.399005984009225267e-01
5.389134053845492378e-01
5.388303738954961508e-01
5.376462880689799606e-01
5.296217833964117494e-01
5.306150819337258628e-01
5.314041358055281439e-01
5.336856766791463480e-01
5.304267718701233258e-01
5.274205970597278803e-01
5.297203779404516810e-01
5.308666057764468427e-01
5.323423659723174328e-01
5.269361659561753175e-01
5.303093332835396856e-01
5.320778729751081126e-01
5.312129575298352169e-01
5.312174481350884214e-01
5.327511760512333439e-01
5.285990314434412252e-01
5.287398067391347878e-01
5.333165256051346503e-01
5.326686429257753153e-01
5.339354606102769685e-01
5.353947048667521136e-01
5.356603493941058947e-01
5.329666913779097515e-01
5.363220020453589587e-01
5.384804410872817693e-01
5.364819760685536343e-01
5.323948444150636838e-01
5.274485971285621799e-01
5.290202707747317934e-01
5.281036447583239424e-01
5.243110150328652574e-01
5.222857563573973794e-01
5.248819927205937708e-01
5.207078275679044577e-01
5.235346213078411193e-01
5.247755337661041963e-01
5.251813756143695056e-01
