0,1,2,3,4,5
15.801336654731124,3.34980991803052,3.7308917417685055,16.036923935961816,4.793736743157292,5.143460863088402
6.924652494502723,1.9512838122719554,2.3099912419026944,4.139217461248306,2.6345933835005524,3.1246245056146744
8.47859411192129,1.6143940450836929,2.128168072245522,4.226952354322595,2.657473431721697,3.3145744854218715
11.884103267715856,2.715141470173982,3.154405403785966,10.83344978821557,4.05661360509639,4.214400377322565
4.745151616318773,1.7674753383498807,1.8208655434676186,4.649591948104449,2.6976114753234017,2.568643092328336
7.142064646518193,2.012275978184711,2.401689445218126,5.027899261877645,2.776794790529072,3.026849796013756
17.54623242457202,3.329165017102961,3.7118884891583734,15.094199653318785,4.84323128788,5.118881273825897
11.42303067776737,2.863359846902388,2.912892508435106,11.485895060008112,4.20020324136389,4.038738692286493
11.036329640906471,2.5690682356916743,2.9216154078126775,10.169313341863027,4.006334567197482,4.101659836051392
1.1102292170685688,0.42382851545798333,0.4691743220341535,1.8791581804636928,1.2106622417998416,1.0238884450285466
19.692586785750635,4.279976387025846,4.207517428852493,20.10341910984928,5.889635117945201,5.989354887050377
10.76148111892806,2.674081534219717,2.7863735362244495,10.031275307940728,3.776150010438509,4.027731222721285
13.990303113253377,3.3519088348684782,3.4516286786827526,12.552667615425971,4.556194682000008,4.506005142909758
3.384579245939752,1.814285536255015,1.8250024778816039,2.7553668737173456,1.5811459416011737,1.9427226104923108
5.370106851539091,2.1246517864688323,2.276730257330396,4.863041643293788,2.405695912155735,2.7479853611041536
1.9376949212214185,0.971577716996685,1.2538812888292656,2.3909523051875365,1.2163319325302804,1.4232019042138082
1.8628488891222132,1.7344580524581839,1.4652381646522097,3.6380756802787038,1.7853067294916847,1.975032517959745
11.720440738963251,3.097849691405745,3.1483272931196598,11.112843713009873,4.343401783019296,4.29153323563985
0.9858192613668313,1.35788929052207,1.355289749136643,1.7433664722487447,0.992566993982322,0.9422872079553368
3.831276354803653,2.243255772773836,1.9283300792123093,4.818560229611765,2.509014407922508,2.409426679468477
-0.8997288045239995,0.6819315397419015,0.44936513641087406,0.7192644183300891,1.2564054934806745,0.7296948547085919
-1.4728201337696025,1.0664572705626598,0.8041080703911223,0.6605325665099251,1.6505758411414773,0.9402466718684082
9.576362973886418,2.6805994729595644,2.743339557805403,9.505461646047603,3.5549065577242582,3.55563930175969
17.39408320351599,3.585408907056474,3.934076058467119,16.544583114393777,4.985719782168941,5.225033095262945
5.1414650743472174,2.1985307381597217,2.0649425586402064,5.862587850476848,2.7966733771629855,3.000667211679779
8.009781276183281,2.8493854476064264,2.7313097911859483,8.673476811075293,3.6129589412028906,3.7220487564401368
3.6010196438306235,1.2476617276619342,1.5384886040928134,5.471423428869501,1.5811119224307515,1.8003877230059748
4.954035237363842,1.9678947303293473,2.217314103285351,5.426009551035634,2.7943978610234974,2.7725796748058165
8.355261463583268,2.5896091872345854,2.638946282026791,8.911253393641172,3.4272449864839545,3.2975961853924813
-0.29389398036664494,1.1704625453820794,1.289997169654,1.7383575147865655,1.873317721776987,0.45833121389098813
0.32952860656174754,0.4617298876340934,0.7272530887022753,0.4085301714313617,1.1418748586893375,1.1511689839382946
2.3293092528570014,1.3492429159900252,1.594371876077123,2.5534637584467634,1.5232058005932183,1.6967555522235958
4.195160819040743,1.785320743210588,1.8437930398626667,4.0048518764106245,2.37095864169508,2.3930373628451327
-1.5303875552776616,0.5698094431717395,0.8295868965347316,1.478953446555763,0.346616757661577,0.6227247304824967
4.138808512371107,1.5079310848750764,1.5908828911122668,4.254316299888042,2.389253568453781,2.6136649882441585
3.049225626298929,1.392940077376465,1.4166960571704912,4.219146346194754,2.242228347233336,2.144256383978696
12.708913786405905,3.1508369234186464,3.26136524106786,11.829563268137456,4.359023428112528,4.374341025735945
8.283722730870902,2.678911171047472,3.196576540212811,10.11512989302448,3.324053458339152,3.74437895535057
5.34733641769898,2.0281993676161942,2.2596118407748453,7.351600924578237,2.8572785250452886,2.939147976533366
1.474066392413469,1.2400588441927591,1.5727575750649418,3.2128834479041535,0.9566313266662037,1.4294627906111705
7.78943829424967,2.543479209647726,2.5606964200026194,7.993775341230343,3.264591708931524,3.212516999535642
9.147302071996481,2.553314643861027,2.6862384329784037,11.494389678218756,3.7304351155630693,3.9032828907588724
6.829421984331621,2.66278140106727,2.8383987496764265,9.77515122675954,3.3242108864156448,3.617269560391073
3.7370829682818867,2.032982939993764,2.0415599307924888,6.015779633713763,2.332894192591868,2.6523570173768887
4.374555105344225,1.6474791620337905,1.9276053299108515,6.755113290293101,2.1894816259251892,2.440100064254444
10.712365594385105,2.5367294508468596,2.97732351336411,11.42736321728186,3.4873618809969225,3.9866254501650698
17.084011227053963,3.456100925154553,3.4781526193169947,15.179912622016431,4.927347897166222,4.9481066807726934
2.2377457855596568,1.1356312975253076,1.4691509510003509,3.9621353818169105,1.378048162731079,1.601305118795502
5.7078729812364255,2.1314090283717184,2.248128791223098,6.702903406179844,2.771786440442427,2.909608931449829
